"","X","pays1","pays2","dist"
"19653",19653,"French Polynesia","Western Sahara",13687.637628264
"19654",19654,"French Polynesia","Yemen",17196.6202513239
"19655",19655,"French Polynesia","Zambia",15314.0333818202
"19656",19656,"French Polynesia","Zimbabwe",15063.5383234823
"19657",19657,"French Southern and Antarctic Lands","Afghanistan",8456.53323111764
"19658",19658,"French Southern and Antarctic Lands","Albania",10027.5015241483
"19659",19659,"French Southern and Antarctic Lands","Algeria",8625.3320112029
"19660",19660,"French Southern and Antarctic Lands","American Samoa",10755.5871311578
"19661",19661,"French Southern and Antarctic Lands","Andorra",11012.2835628339
"19662",19662,"French Southern and Antarctic Lands","Angola",4113.45235003564
"19663",19663,"French Southern and Antarctic Lands","Anguilla",13339.7061656339
"19664",19664,"French Southern and Antarctic Lands","Antarctica",1970.53027349977
"19665",19665,"French Southern and Antarctic Lands","Antigua",13149.8121294548
"19666",19666,"French Southern and Antarctic Lands","Argentina",7265.02748230466
"19667",19667,"French Southern and Antarctic Lands","Armenia",9452.72597775717
"19668",19668,"French Southern and Antarctic Lands","Aruba",13406.5652589554
"19669",19669,"French Southern and Antarctic Lands","Ascension Island",7536.66562320911
"19670",19670,"French Southern and Antarctic Lands","Australia",3982.44976612056
"19671",19671,"French Southern and Antarctic Lands","Austria",10880.426714251
"19672",19672,"French Southern and Antarctic Lands","Azerbaijan",9389.28544992136
"19673",19673,"French Southern and Antarctic Lands","Azores",11982.4199225309
"19674",19674,"French Southern and Antarctic Lands","Bahamas",14324.0815241317
"19675",19675,"French Southern and Antarctic Lands","Bahrain",7988.69539834015
"19676",19676,"French Southern and Antarctic Lands","Bangladesh",8031.66670816165
"19677",19677,"French Southern and Antarctic Lands","Barbados",12673.1684920612
"19678",19678,"French Southern and Antarctic Lands","Barbuda",13193.2636189037
"19679",19679,"French Southern and Antarctic Lands","Belarus",11003.5853580329
"19680",19680,"French Southern and Antarctic Lands","Belgium",11511.4666959669
"19681",19681,"French Southern and Antarctic Lands","Belize",15044.5550647871
"19682",19682,"French Southern and Antarctic Lands","Benin",7580.32547513756
"19683",19683,"French Southern and Antarctic Lands","Bermuda",14474.4927567664
"19684",19684,"French Southern and Antarctic Lands","Bhutan",8595.34747381571
"19685",19685,"French Southern and Antarctic Lands","Bolivia",9826.17312507743
"19686",19686,"French Southern and Antarctic Lands","Bonaire",13252.8145999746
"19687",19687,"French Southern and Antarctic Lands","Bosnia and Herzegovina",10382.3348795893
"19688",19688,"French Southern and Antarctic Lands","Botswana",3262.30615223027
"19689",19689,"French Southern and Antarctic Lands","Brazil",8393.25957415704
"19690",19690,"French Southern and Antarctic Lands","Brunei",7261.19361216371
"19691",19691,"French Southern and Antarctic Lands","Bulgaria",10039.8606795758
"19692",19692,"French Southern and Antarctic Lands","Burkina Faso",8088.57555624384
"19693",19693,"French Southern and Antarctic Lands","Burundi",5104.04328870085
"19694",19694,"French Southern and Antarctic Lands","Cambodia",7357.27061060084
"19695",19695,"French Southern and Antarctic Lands","Cameroon",6362.68944498022
"19696",19696,"French Southern and Antarctic Lands","Canada",14475.0665971544
"19697",19697,"French Southern and Antarctic Lands","Canary Islands",10570.7907029196
"19698",19698,"French Southern and Antarctic Lands","Cape Verde",10089.4411605664
"19699",19699,"French Southern and Antarctic Lands","Cayman Islands",14720.0620885267
"19700",19700,"French Southern and Antarctic Lands","Central African Republic",6184.49467985141
"19701",19701,"French Southern and Antarctic Lands","Chad",6864.31721431366
"19702",19702,"French Southern and Antarctic Lands","Chagos Archipelago",4580.25425576224
"19703",19703,"French Southern and Antarctic Lands","Chile",7329.91529760664
"19704",19704,"French Southern and Antarctic Lands","China",8351.21762896905
"19705",19705,"French Southern and Antarctic Lands","Christmas Island",5368.80036900669
"19706",19706,"French Southern and Antarctic Lands","Cocos Islands",4756.27437976167
"19707",19707,"French Southern and Antarctic Lands","Colombia",12007.5806922311
"19708",19708,"French Southern and Antarctic Lands","Comoros",3827.15569044307
"19709",19709,"French Southern and Antarctic Lands","Cook Islands",10736.2929162022
"19710",19710,"French Southern and Antarctic Lands","Costa Rica",13959.8560109603
"19711",19711,"French Southern and Antarctic Lands","Croatia",10366.828197475
"19712",19712,"French Southern and Antarctic Lands","Cuba",14336.7794806463
"19713",19713,"French Southern and Antarctic Lands","Curacao",13292.088182677
"19714",19714,"French Southern and Antarctic Lands","Cyprus",9154.55414094477
"19715",19715,"French Southern and Antarctic Lands","Czech Republic",11045.3979889371
"19716",19716,"French Southern and Antarctic Lands","Democratic Republic of the Congo",4187.26440586519
"19717",19717,"French Southern and Antarctic Lands","Denmark",11748.190789922
"19718",19718,"French Southern and Antarctic Lands","Djibouti",6409.69779098181
"19719",19719,"French Southern and Antarctic Lands","Dominica",12979.1429616711
"19720",19720,"French Southern and Antarctic Lands","Dominican Republic",13770.3956448176
"19721",19721,"French Southern and Antarctic Lands","Ecuador",12538.6272589728
"19722",19722,"French Southern and Antarctic Lands","Egypt",7713.23800989032
"19723",19723,"French Southern and Antarctic Lands","El Salvador",14744.07049913
"19724",19724,"French Southern and Antarctic Lands","Equatorial Guinea",6561.65612555891
"19725",19725,"French Southern and Antarctic Lands","Eritrea",6564.2561301015
"19726",19726,"French Southern and Antarctic Lands","Estonia",11730.6877939067
"19727",19727,"French Southern and Antarctic Lands","Ethiopia",5645.25810996836
"19728",19728,"French Southern and Antarctic Lands","Falkland Islands",7225.55055684614
"19729",19729,"French Southern and Antarctic Lands","Faroe Islands",13038.5412802972
"19730",19730,"French Southern and Antarctic Lands","Fiji",9173.39807437216
"19731",19731,"French Southern and Antarctic Lands","Finland",12040.9828920517
"19732",19732,"French Southern and Antarctic Lands","France",10591.95555484
"19733",19733,"French Southern and Antarctic Lands","French Guiana",11299.7639356038
"19734",19734,"French Southern and Antarctic Lands","French Polynesia",11577.8361208355
"19735",19735,"French Southern and Antarctic Lands","Gabon",6074.99465149688
"19736",19736,"French Southern and Antarctic Lands","Gambia",9284.35275256709
"19737",19737,"French Southern and Antarctic Lands","Georgia",9694.98741636503
"19738",19738,"French Southern and Antarctic Lands","Germany",11055.899823208
"19739",19739,"French Southern and Antarctic Lands","Ghana",7640.0279762252
"19740",19740,"French Southern and Antarctic Lands","Greece",9367.33742066932
"19741",19741,"French Southern and Antarctic Lands","Greenland",14200.9828234955
"19742",19742,"French Southern and Antarctic Lands","Grenada",12754.8909785155
"19743",19743,"French Southern and Antarctic Lands","Grenadines",12783.277280132
"19744",19744,"French Southern and Antarctic Lands","Guadeloupe",13024.8966670872
"19745",19745,"French Southern and Antarctic Lands","Guam",9995.26444413233
"19746",19746,"French Southern and Antarctic Lands","Guatemala",14933.9472293814
"19747",19747,"French Southern and Antarctic Lands","Guernsey",11833.8704656371
"19748",19748,"French Southern and Antarctic Lands","Guinea",8401.2760382912
"19749",19749,"French Southern and Antarctic Lands","Guinea-Bissau",9139.66948715019
"19750",19750,"French Southern and Antarctic Lands","Guyana",11551.5935612901
"19751",19751,"French Southern and Antarctic Lands","Haiti",13992.5332751238
"19752",19752,"French Southern and Antarctic Lands","Heard Island",424.101366988287
"19753",19753,"French Southern and Antarctic Lands","Honduras",14576.6802526134
"19754",19754,"French Southern and Antarctic Lands","Hungary",10686.2362564492
"19755",19755,"French Southern and Antarctic Lands","Iceland",13559.426630651
"19756",19756,"French Southern and Antarctic Lands","India",6316.00582490018
"19757",19757,"French Southern and Antarctic Lands","Indonesia",5685.38346270063
"19758",19758,"French Southern and Antarctic Lands","Iran",7969.8157895807
"19759",19759,"French Southern and Antarctic Lands","Iraq",8366.38629120941
"19760",19760,"French Southern and Antarctic Lands","Ireland",12244.4100611341
"19761",19761,"French Southern and Antarctic Lands","Isle of Man",12330.9931920981
"19762",19762,"French Southern and Antarctic Lands","Israel",8564.59474704406
"19763",19763,"French Southern and Antarctic Lands","Italy",9897.66329063784
"19764",19764,"French Southern and Antarctic Lands","Ivory Coast",7825.89800352069
"19765",19765,"French Southern and Antarctic Lands","Jamaica",14314.3698998082
"19766",19766,"French Southern and Antarctic Lands","Japan",9686.43289917901
"19767",19767,"French Southern and Antarctic Lands","Jersey",11788.6549304167
"19768",19768,"French Southern and Antarctic Lands","Jordan",8511.89452152665
"19769",19769,"French Southern and Antarctic Lands","Kazakhstan",9709.50206202484
"19770",19770,"French Southern and Antarctic Lands","Kenya",4769.45121529697
"19771",19771,"French Southern and Antarctic Lands","Kiribati",10588.2272676375
"19772",19772,"French Southern and Antarctic Lands","Kosovo",10240.5895640779
"19773",19773,"French Southern and Antarctic Lands","Kuwait",8297.69098279997
"19774",19774,"French Southern and Antarctic Lands","Kyrgyzstan",9668.63966336119
"19775",19775,"French Southern and Antarctic Lands","Laos",7795.73746945315
"19776",19776,"French Southern and Antarctic Lands","Latvia",11542.6143480476
"19777",19777,"French Southern and Antarctic Lands","Lebanon",8945.61015837598
"19778",19778,"French Southern and Antarctic Lands","Lesotho",2674.06288575284
"19779",19779,"French Southern and Antarctic Lands","Liberia",8076.05561087718
"19780",19780,"French Southern and Antarctic Lands","Libya",7807.07008753347
"19781",19781,"French Southern and Antarctic Lands","Liechtenstein",11132.9170289121
"19782",19782,"French Southern and Antarctic Lands","Lithuania",11403.37584538
"19783",19783,"French Southern and Antarctic Lands","Luxembourg",11482.7914420391
"19784",19784,"French Southern and Antarctic Lands","Macedonia",10110.8520682191
"19785",19785,"French Southern and Antarctic Lands","Madagascar",2369.73103879541
"19786",19786,"French Southern and Antarctic Lands","Madeira Islands",11123.4866733178
"19787",19787,"French Southern and Antarctic Lands","Malawi",3578.81840205236
"19788",19788,"French Southern and Antarctic Lands","Malaysia",6421.90092423708
"19789",19789,"French Southern and Antarctic Lands","Maldives",5763.90324284867
"19790",19790,"French Southern and Antarctic Lands","Mali",8364.87547802105
"19791",19791,"French Southern and Antarctic Lands","Malta",9831.84860598361
"19792",19792,"French Southern and Antarctic Lands","Marshall Islands",11151.7548028086
"19793",19793,"French Southern and Antarctic Lands","Martinique",12881.9248576422
"19794",19794,"French Southern and Antarctic Lands","Mauritania",8922.29626477765
"19795",19795,"French Southern and Antarctic Lands","Mauritius",2910.08878985746
"19796",19796,"French Southern and Antarctic Lands","Mayotte",3748.41040017713
"19797",19797,"French Southern and Antarctic Lands","Mexico",15142.5152514916
"19798",19798,"French Southern and Antarctic Lands","Micronesia",9212.93682488314
"19799",19799,"French Southern and Antarctic Lands","Moldova",10426.168099857
"19800",19800,"French Southern and Antarctic Lands","Monaco",10891.3340603029
"19801",19801,"French Southern and Antarctic Lands","Mongolia",10471.0298471913
"19802",19802,"French Southern and Antarctic Lands","Montenegro",10283.1505343565
"19803",19803,"French Southern and Antarctic Lands","Montserrat",13156.7213645054
"19804",19804,"French Southern and Antarctic Lands","Morocco",10044.4792591406
"19805",19805,"French Southern and Antarctic Lands","Mozambique",2726.37079219057
"19806",19806,"French Southern and Antarctic Lands","Myanmar",7069.28212941205
"19807",19807,"French Southern and Antarctic Lands","Namibia",3401.25585102851
"19808",19808,"French Southern and Antarctic Lands","Nauru",10426.277045144
"19809",19809,"French Southern and Antarctic Lands","Nepal",8500.50859648179
"19810",19810,"French Southern and Antarctic Lands","Netherlands",11619.7243760562
"19811",19811,"French Southern and Antarctic Lands","Nevis",13219.5714362639
"19812",19812,"French Southern and Antarctic Lands","New Caledonia",8361.41318495416
"19813",19813,"French Southern and Antarctic Lands","New Zealand",6314.32709582608
"19814",19814,"French Southern and Antarctic Lands","Nicaragua",14253.8263176085
"19815",19815,"French Southern and Antarctic Lands","Niger",7074.17510335446
"19816",19816,"French Southern and Antarctic Lands","Nigeria",7074.17510335446
"19817",19817,"French Southern and Antarctic Lands","Niue",10372.5701042301
"19818",19818,"French Southern and Antarctic Lands","Norfolk Island",8116.45375770434
"19819",19819,"French Southern and Antarctic Lands","Northern Mariana Islands",10101.9694111235
"19820",19820,"French Southern and Antarctic Lands","North Korea",11031.2916663291
"19821",19821,"French Southern and Antarctic Lands","Norway",12230.7179947961
"19822",19822,"French Southern and Antarctic Lands","Oman",6975.10420603167
"19823",19823,"French Southern and Antarctic Lands","Pakistan",7931.44921010674
"19824",19824,"French Southern and Antarctic Lands","Palau",8186.55646041625
"19825",19825,"French Southern and Antarctic Lands","Palestine",8765.49569570285
"19826",19826,"French Southern and Antarctic Lands","Panama",13549.026109884
"19827",19827,"French Southern and Antarctic Lands","Papua New Guinea",7825.71027212133
"19828",19828,"French Southern and Antarctic Lands","Paraguay",9062.72734916492
"19829",19829,"French Southern and Antarctic Lands","Peru",10770.9701200498
"19830",19830,"French Southern and Antarctic Lands","Philippines",7660.34636486159
"19831",19831,"French Southern and Antarctic Lands","Pitcairn Islands",11595.7234925442
"19832",19832,"French Southern and Antarctic Lands","Poland",10929.6496963722
"19833",19833,"French Southern and Antarctic Lands","Portugal",10972.1952228056
"19834",19834,"French Southern and Antarctic Lands","Puerto Rico",13508.5061365521
"19835",19835,"French Southern and Antarctic Lands","Qatar",7850.50040600297
"19836",19836,"French Southern and Antarctic Lands","Republic of Congo",5810.44332831997
"19837",19837,"French Southern and Antarctic Lands","Reunion",2791.21067554896
"19838",19838,"French Southern and Antarctic Lands","Romania",10235.5270941818
"19839",19839,"French Southern and Antarctic Lands","Russia",9703.04092863499
"19840",19840,"French Southern and Antarctic Lands","Rwanda",5275.97994499685
"19841",19841,"French Southern and Antarctic Lands","Saba",13311.6766220311
"19842",19842,"French Southern and Antarctic Lands","Saint Barthelemy",13299.9966868699
"19843",19843,"French Southern and Antarctic Lands","Saint Helena",6244.90635726787
"19844",19844,"French Southern and Antarctic Lands","Saint Kitts",13236.1826585265
